session_id,user_id,channel,device_type,region,traffic_source,category,session_length,total_time_spent,total_interactions,num_events,converted,dropped_off,purchase_value
S0000334,U004313,mobile,desktop,IN,organic,Sports,6,64,6,6,0,1,0.0
S0000335,U003257,app,android,FR,email,Groceries,4,68,4,4,1,0,373.25
S0000336,U001767,app,tablet,FR,social,Accessories,8,101,8,8,1,0,287.95
S0000337,U006195,web,tablet,US,referral,Electronics,4,65,4,4,0,1,0.0
S0000338,U006819,mobile,tablet,BR,organic,Beauty,7,112,7,7,0,1,0.0
S0000339,U003418,mobile,desktop,IN,organic,Electronics,6,127,6,6,0,1,0.0
S0000340,U004199,web,ios,DE,direct,Beauty,8,136,8,8,1,0,86.01
S0000341,U006265,app,android,CA,affiliate,Sports,8,151,8,8,0,1,0.0
S0000342,U007462,web,ios,IN,direct,Electronics,6,81,6,6,1,0,337.71
S0000343,U006708,web,android,JP,social,Beauty,4,72,4,4,0,1,0.0
S0000344,U000236,web,ios,CA,referral,Electronics,7,121,7,7,0,1,0.0
S0000345,U000884,app,desktop,BR,email,Apparel,5,92,5,5,1,0,396.83
S0000346,U005494,web,ios,UK,affiliate,Electronics,4,97,4,4,0,1,0.0
S0000347,U004137,web,desktop,UK,direct,Accessories,9,174,9,9,1,0,62.86
S0000348,U003475,app,tablet,IN,organic,Beauty,7,131,7,7,1,0,143.98
S0000349,U004919,app,ios,JP,direct,Groceries,3,44,3,3,0,1,0.0
S0000350,U005564,web,tablet,US,referral,Groceries,6,110,6,6,0,1,0.0
S0000351,U001641,mobile,ios,UK,affiliate,Groceries,5,93,5,5,0,1,0.0
S0000352,U003314,app,ios,DE,affiliate,Home,7,133,7,7,1,0,350.22
S0000353,U005565,web,desktop,DE,affiliate,Beauty,6,90,6,6,0,1,0.0
S0000354,U003526,mobile,android,JP,affiliate,Groceries,8,168,8,8,0,1,0.0
S0000355,U005408,app,tablet,BR,email,Sports,5,104,5,5,0,1,0.0
S0000356,U002626,web,ios,US,affiliate,Shoes,4,39,4,4,1,0,164.57
S0000357,U003375,web,ios,IN,paid_search,Shoes,3,49,3,3,0,1,0.0
S0000358,U001391,app,desktop,AU,email,Groceries,5,81,5,5,1,0,332.95
S0000359,U002642,web,desktop,JP,referral,Accessories,8,129,8,8,0,1,0.0
S0000360,U003294,app,desktop,UK,direct,Beauty,6,129,6,6,1,0,328.11
S0000361,U002567,mobile,android,FR,direct,Accessories,7,149,7,7,0,1,0.0
S0000362,U004638,web,ios,BR,social,Home,3,51,3,3,0,1,0.0
S0000363,U002611,app,tablet,IN,social,Electronics,7,112,7,7,0,1,0.0
S0000364,U003458,web,ios,IN,social,Apparel,5,77,5,5,1,0,65.41
S0000365,U002572,mobile,tablet,UK,social,Apparel,5,107,5,5,0,1,0.0
S0000366,U004276,app,tablet,DE,organic,Electronics,7,123,7,7,0,1,0.0
S0000367,U003346,app,tablet,US,direct,Home,5,86,5,5,1,0,367.62
S0000368,U005863,mobile,desktop,US,affiliate,Shoes,7,172,7,7,0,1,0.0
S0000369,U002094,web,android,IN,paid_search,Accessories,4,84,4,4,0,1,0.0
S0000370,U006744,mobile,android,FR,referral,Groceries,3,45,3,3,0,1,0.0
S0000371,U004148,mobile,android,FR,email,Beauty,9,151,9,9,0,1,0.0
S0000372,U003699,app,android,CA,paid_search,Beauty,5,87,5,5,0,1,0.0
S0000373,U000170,app,desktop,IN,email,Accessories,6,96,6,6,0,1,0.0
S0000374,U004647,web,tablet,BR,affiliate,Electronics,4,66,4,4,1,0,63.81
S0000375,U006115,mobile,tablet,CA,affiliate,Accessories,5,78,5,5,0,1,0.0
S0000376,U002378,web,ios,JP,social,Sports,4,55,4,4,0,1,0.0
S0000377,U005678,app,tablet,IN,referral,Shoes,5,70,5,5,0,1,0.0
S0000378,U004968,app,desktop,US,social,Home,8,142,8,8,0,1,0.0
S0000379,U002600,mobile,android,CA,organic,Beauty,3,78,3,3,0,1,0.0
S0000380,U003524,mobile,android,DE,email,Accessories,7,114,7,7,0,1,0.0
S0000381,U003853,web,tablet,JP,organic,Home,4,58,4,4,0,1,0.0
S0000382,U001013,web,android,IN,paid_search,Accessories,6,88,6,6,0,1,0.0
S0000383,U000630,mobile,android,UK,organic,Electronics,8,156,8,8,0,1,0.0
S0000384,U002699,app,android,JP,referral,Sports,6,102,6,6,0,1,0.0
S0000385,U002091,web,desktop,FR,organic,Accessories,4,81,4,4,0,1,0.0
S0000386,U006563,app,ios,DE,social,Apparel,6,126,6,6,0,1,0.0
S0000387,U006644,app,tablet,CA,referral,Accessories,7,92,7,7,1,0,250.7
S0000388,U001218,app,ios,DE,direct,Groceries,3,51,3,3,1,0,189.48
S0000389,U004206,app,tablet,FR,organic,Electronics,5,114,5,5,0,1,0.0
S0000390,U006441,mobile,desktop,US,email,Beauty,5,86,5,5,0,1,0.0
S0000391,U001730,web,desktop,DE,email,Groceries,7,131,7,7,0,1,0.0
S0000392,U001564,web,desktop,IN,paid_search,Home,4,85,4,4,1,0,347.01
S0000393,U001214,mobile,desktop,US,paid_search,Accessories,5,121,5,5,0,1,0.0
S0000394,U006795,web,desktop,AU,organic,Home,8,139,8,8,0,1,0.0
S0000395,U000156,app,desktop,AU,social,Groceries,9,146,9,9,0,1,0.0
S0000396,U006992,mobile,android,CA,referral,Beauty,5,76,5,5,0,1,0.0
S0000397,U001420,web,desktop,JP,affiliate,Groceries,9,207,9,9,0,1,0.0
S0000398,U001858,app,tablet,IN,social,Sports,7,124,7,7,1,0,7.51
S0000399,U000344,web,desktop,CA,affiliate,Accessories,3,61,3,3,0,1,0.0
S0000400,U006243,mobile,ios,UK,referral,Groceries,5,85,5,5,0,1,0.0
S0000401,U004138,web,android,DE,referral,Groceries,4,88,4,4,0,1,0.0
S0000402,U006569,mobile,tablet,FR,affiliate,Shoes,6,85,6,6,0,1,0.0
S0000403,U003556,mobile,ios,US,direct,Shoes,4,84,4,4,0,1,0.0
S0000404,U007257,mobile,android,AU,organic,Electronics,6,108,6,6,0,1,0.0
S0000405,U007272,mobile,android,IN,organic,Shoes,7,105,7,7,0,1,0.0
S0000406,U002792,web,desktop,US,affiliate,Sports,5,74,5,5,0,1,0.0
S0000407,U002904,web,tablet,UK,social,Sports,4,68,4,4,0,1,0.0
S0000408,U001916,mobile,ios,DE,referral,Groceries,7,135,7,7,0,1,0.0
S0000409,U000510,web,ios,JP,email,Apparel,5,79,5,5,0,1,0.0
S0000410,U003606,app,ios,FR,paid_search,Accessories,8,132,8,8,0,1,0.0
S0000411,U000991,app,desktop,DE,direct,Accessories,6,106,6,6,0,1,0.0
S0000412,U001767,app,desktop,JP,organic,Sports,8,132,8,8,0,1,0.0
S0000413,U007098,web,tablet,FR,paid_search,Groceries,7,140,7,7,0,1,0.0
S0000414,U005069,app,ios,US,affiliate,Home,10,199,10,10,0,1,0.0
S0000415,U003400,app,tablet,AU,social,Apparel,5,94,5,5,0,1,0.0
S0000416,U002514,app,desktop,CA,direct,Beauty,3,46,3,3,0,1,0.0
S0000417,U000809,web,android,FR,social,Groceries,4,83,4,4,0,1,0.0
S0000418,U004167,mobile,android,UK,organic,Beauty,5,118,5,5,0,1,0.0
S0000419,U004802,web,ios,BR,social,Sports,5,82,5,5,0,1,0.0
S0000420,U004404,app,desktop,JP,organic,Shoes,6,63,6,6,1,0,59.48
S0000421,U006902,web,android,BR,organic,Accessories,7,102,7,7,0,1,0.0
S0000422,U007242,app,tablet,DE,social,Electronics,4,80,4,4,0,1,0.0
S0000423,U005296,app,desktop,JP,organic,Accessories,5,108,5,5,1,0,323.0
S0000424,U000254,app,android,UK,affiliate,Groceries,6,133,6,6,0,1,0.0
S0000425,U006088,mobile,ios,AU,organic,Beauty,6,95,6,6,1,0,431.87
S0000426,U006727,mobile,android,UK,direct,Home,9,170,9,9,0,1,0.0
S0000427,U005677,app,tablet,DE,organic,Groceries,6,123,6,6,1,0,93.38
S0000428,U002962,web,desktop,IN,social,Groceries,5,85,5,5,1,0,374.29
S0000429,U000610,web,android,CA,social,Shoes,4,90,4,4,0,1,0.0
S0000430,U006886,web,tablet,UK,paid_search,Beauty,8,180,8,8,0,1,0.0
S0000431,U002567,web,tablet,US,organic,Beauty,6,113,6,6,0,1,0.0
S0000432,U001910,app,tablet,US,email,Home,6,145,6,6,1,0,276.62
S0000433,U005844,app,ios,IN,referral,Home,5,79,5,5,0,1,0.0
S0000434,U001046,app,android,FR,social,Sports,3,62,3,3,1,0,268.02
S0000435,U004943,mobile,desktop,AU,direct,Apparel,7,127,7,7,0,1,0.0
S0000436,U004914,app,android,AU,email,Beauty,5,86,5,5,0,1,0.0
S0000437,U005112,web,android,JP,affiliate,Groceries,6,138,6,6,0,1,0.0
S0000438,U002381,web,desktop,AU,organic,Accessories,7,120,7,7,0,1,0.0
S0000439,U000172,mobile,android,UK,paid_search,Beauty,5,111,5,5,0,1,0.0
S0000440,U007232,web,tablet,IN,referral,Groceries,8,86,8,8,0,1,0.0
S0000441,U006428,app,ios,UK,direct,Groceries,5,120,5,5,0,1,0.0
S0000442,U004305,app,tablet,JP,social,Sports,9,123,9,9,0,1,0.0
S0000443,U003642,mobile,desktop,IN,email,Home,5,122,5,5,1,0,15.53
S0000444,U003133,web,ios,JP,social,Apparel,10,141,10,10,0,1,0.0
S0000445,U005781,web,android,BR,organic,Shoes,7,78,7,7,0,1,0.0
S0000446,U001915,app,tablet,BR,referral,Groceries,6,99,6,6,0,1,0.0
S0000447,U004731,mobile,tablet,US,affiliate,Sports,6,158,6,6,1,0,262.43
S0000448,U001260,app,tablet,FR,paid_search,Beauty,8,112,8,8,0,1,0.0
S0000449,U000570,mobile,ios,IN,social,Sports,5,100,5,5,0,1,0.0
S0000450,U001058,mobile,desktop,JP,email,Home,6,76,6,6,0,1,0.0
S0000451,U005872,mobile,desktop,IN,paid_search,Home,4,62,4,4,1,0,264.63
S0000452,U003770,app,desktop,US,social,Home,5,116,5,5,0,1,0.0
S0000453,U003751,app,desktop,CA,email,Electronics,6,117,6,6,1,0,45.12
S0000454,U000627,app,tablet,AU,email,Home,4,78,4,4,0,1,0.0
S0000455,U002816,web,desktop,FR,organic,Electronics,9,105,9,9,0,1,0.0
S0000456,U002410,app,ios,FR,organic,Shoes,5,88,5,5,0,1,0.0
S0000457,U003200,mobile,desktop,US,organic,Groceries,6,115,6,6,0,1,0.0
S0000458,U001807,app,ios,CA,organic,Groceries,5,100,5,5,0,1,0.0
S0000459,U001752,mobile,ios,AU,organic,Groceries,9,154,9,9,0,1,0.0
S0000460,U002064,app,tablet,AU,referral,Apparel,9,137,9,9,0,1,0.0
S0000461,U001906,app,android,UK,paid_search,Groceries,7,127,7,7,1,0,331.17
S0000462,U006056,web,android,DE,referral,Shoes,5,60,5,5,1,0,484.89
S0000463,U001687,web,ios,IN,direct,Groceries,4,96,4,4,1,0,153.93
S0000464,U000427,web,ios,IN,organic,Accessories,8,145,8,8,0,1,0.0
S0000465,U003673,web,tablet,DE,organic,Beauty,6,90,6,6,1,0,199.26
S0000466,U006997,mobile,ios,BR,direct,Accessories,7,89,7,7,0,1,0.0
S0000467,U000035,app,tablet,AU,email,Groceries,7,122,7,7,0,1,0.0
S0000468,U006251,mobile,tablet,AU,referral,Groceries,8,92,8,8,1,0,73.94
S0000469,U002027,app,desktop,CA,organic,Accessories,8,156,8,8,1,0,176.12
S0000470,U006165,web,ios,AU,social,Beauty,4,71,4,4,0,1,0.0
S0000471,U000794,app,tablet,FR,referral,Apparel,8,129,8,8,0,1,0.0
S0000472,U003611,app,ios,UK,organic,Beauty,7,118,7,7,0,1,0.0
S0000473,U004279,mobile,android,BR,email,Home,5,100,5,5,0,1,0.0
S0000474,U007153,web,tablet,US,affiliate,Groceries,3,54,3,3,0,1,0.0
S0000475,U001007,mobile,android,IN,email,Beauty,7,192,7,7,1,0,282.83
S0000476,U003279,web,tablet,AU,email,Apparel,6,97,6,6,0,1,0.0
S0000477,U006528,mobile,tablet,BR,paid_search,Electronics,5,86,5,5,0,1,0.0
S0000478,U005864,web,tablet,AU,affiliate,Apparel,5,92,5,5,0,1,0.0
S0000479,U006278,web,tablet,AU,referral,Groceries,4,60,4,4,0,1,0.0
S0000480,U002384,web,android,UK,referral,Accessories,6,99,6,6,0,1,0.0
S0000481,U004388,mobile,android,FR,affiliate,Beauty,8,187,8,8,0,1,0.0
S0000482,U002322,app,android,US,social,Home,5,69,5,5,0,1,0.0
S0000483,U005769,web,ios,AU,affiliate,Accessories,6,94,6,6,0,1,0.0
S0000484,U002765,app,android,JP,affiliate,Groceries,8,120,8,8,0,1,0.0
S0000485,U003620,mobile,ios,CA,paid_search,Accessories,5,97,5,5,0,1,0.0
S0000486,U000462,mobile,ios,JP,organic,Apparel,9,165,9,9,0,1,0.0
S0000487,U002255,app,android,JP,organic,Apparel,8,166,8,8,1,0,54.22
S0000488,U004682,web,desktop,AU,referral,Sports,7,106,7,7,0,1,0.0
S0000489,U006173,app,ios,UK,affiliate,Accessories,5,87,5,5,1,0,101.92
S0000490,U000720,mobile,desktop,US,organic,Home,9,172,9,9,0,1,0.0
S0000491,U007462,app,ios,BR,referral,Apparel,7,88,7,7,1,0,439.21
S0000492,U005973,mobile,android,UK,social,Groceries,3,70,3,3,1,0,273.65
S0000493,U000683,app,ios,FR,direct,Accessories,5,128,5,5,0,1,0.0
S0000494,U001344,web,tablet,AU,email,Sports,6,112,6,6,0,1,0.0
S0000495,U001199,mobile,desktop,US,email,Electronics,8,201,8,8,0,1,0.0
S0000496,U007345,web,tablet,AU,paid_search,Beauty,9,193,9,9,0,1,0.0
S0000497,U005943,mobile,tablet,IN,referral,Home,5,82,5,5,0,1,0.0
S0000498,U002501,web,tablet,DE,affiliate,Beauty,6,128,6,6,0,1,0.0
S0000499,U006622,mobile,ios,BR,email,Shoes,9,142,9,9,0,1,0.0
S0000500,U007404,web,android,UK,affiliate,Groceries,4,71,4,4,0,1,0.0
S0000501,U007488,app,android,UK,social,Home,7,126,7,7,0,1,0.0
S0000502,U005043,mobile,android,DE,organic,Shoes,7,108,7,7,1,0,418.81
S0000503,U001275,mobile,tablet,IN,email,Groceries,6,62,6,6,0,1,0.0
S0000504,U000048,app,desktop,IN,paid_search,Electronics,6,123,6,6,0,1,0.0
S0000505,U004507,app,android,CA,affiliate,Groceries,7,169,7,7,0,1,0.0
S0000506,U003520,app,tablet,US,email,Electronics,5,57,5,5,0,1,0.0
S0000507,U002304,mobile,tablet,IN,paid_search,Home,8,134,8,8,0,1,0.0
S0000508,U005051,web,tablet,US,email,Sports,10,171,10,10,1,0,208.14
S0000509,U001737,mobile,desktop,DE,email,Apparel,5,98,5,5,0,1,0.0
S0000510,U006073,app,android,BR,paid_search,Apparel,5,89,5,5,0,1,0.0
S0000511,U000809,app,android,AU,referral,Electronics,8,152,8,8,0,1,0.0
S0000512,U004128,web,ios,DE,social,Shoes,7,95,7,7,0,1,0.0
S0000513,U006385,mobile,ios,DE,paid_search,Sports,8,221,8,8,0,1,0.0
S0000514,U004371,mobile,ios,US,social,Apparel,5,123,5,5,1,0,434.2
S0000515,U005314,app,android,AU,organic,Sports,6,147,6,6,0,1,0.0
S0000516,U002098,app,tablet,UK,referral,Electronics,6,94,6,6,0,1,0.0
S0000517,U003655,app,android,FR,paid_search,Home,9,151,9,9,0,1,0.0
S0000518,U002010,app,desktop,FR,referral,Sports,3,60,3,3,0,1,0.0
S0000519,U003096,web,desktop,UK,affiliate,Shoes,8,152,8,8,0,1,0.0
S0000520,U006224,mobile,android,CA,social,Home,6,130,6,6,1,0,276.62
S0000521,U007262,web,ios,US,organic,Electronics,9,151,9,9,0,1,0.0
S0000522,U002734,mobile,desktop,UK,direct,Accessories,7,148,7,7,1,0,68.8
S0000523,U006642,web,ios,CA,social,Accessories,8,150,8,8,0,1,0.0
S0000524,U003473,app,android,FR,paid_search,Home,5,83,5,5,0,1,0.0
S0000525,U005857,app,desktop,IN,paid_search,Beauty,9,162,9,9,0,1,0.0
S0000526,U000458,web,tablet,CA,referral,Accessories,9,147,9,9,0,1,0.0
S0000527,U006271,mobile,android,CA,email,Shoes,8,93,8,8,0,1,0.0
S0000528,U004687,mobile,tablet,IN,paid_search,Apparel,4,38,4,4,1,0,305.32
S0000529,U006738,app,tablet,UK,email,Beauty,11,194,11,11,1,0,268.4
S0000530,U001653,web,android,IN,organic,Sports,7,149,7,7,1,0,355.08
S0000531,U001062,mobile,desktop,FR,direct,Accessories,10,177,10,10,0,1,0.0
S0000532,U002383,app,desktop,FR,referral,Groceries,6,140,6,6,0,1,0.0
S0000533,U000771,mobile,android,CA,paid_search,Shoes,8,130,8,8,0,1,0.0
S0000534,U003285,app,tablet,CA,social,Groceries,5,48,5,5,0,1,0.0
S0000535,U006071,app,desktop,BR,paid_search,Apparel,4,70,4,4,0,1,0.0
S0000536,U002859,mobile,tablet,BR,organic,Apparel,6,120,6,6,0,1,0.0
S0000537,U004951,web,desktop,JP,social,Home,8,139,8,8,1,0,411.82
S0000538,U006215,mobile,ios,DE,organic,Sports,7,144,7,7,1,0,423.21
S0000539,U001348,mobile,tablet,FR,email,Sports,7,151,7,7,0,1,0.0
S0000540,U005441,web,tablet,CA,paid_search,Home,8,134,8,8,1,0,391.04
S0000541,U005706,web,ios,FR,social,Accessories,6,115,6,6,0,1,0.0
S0000542,U005316,mobile,android,FR,social,Sports,8,144,8,8,1,0,449.78
S0000543,U000735,web,desktop,FR,email,Sports,9,155,9,9,0,1,0.0
S0000544,U000063,web,android,BR,social,Electronics,10,119,10,10,0,1,0.0
S0000545,U005049,mobile,tablet,US,paid_search,Groceries,7,113,7,7,0,1,0.0
S0000546,U002642,web,desktop,UK,email,Sports,5,84,5,5,0,1,0.0
S0000547,U005198,mobile,ios,CA,referral,Electronics,4,53,4,4,0,1,0.0
S0000548,U000680,app,desktop,US,organic,Home,5,88,5,5,0,1,0.0
S0000549,U007477,mobile,tablet,UK,affiliate,Home,8,117,8,8,0,1,0.0
S0000550,U002809,mobile,desktop,BR,paid_search,Apparel,10,162,10,10,0,1,0.0
S0000551,U005801,app,tablet,DE,referral,Home,7,135,7,7,1,0,138.28
S0000552,U003551,mobile,android,DE,direct,Apparel,8,147,8,8,0,1,0.0
S0000553,U002886,web,ios,UK,affiliate,Beauty,5,56,5,5,1,0,150.75
S0000554,U002610,app,ios,AU,email,Sports,5,62,5,5,0,1,0.0
S0000555,U000844,mobile,tablet,UK,referral,Groceries,11,134,11,11,0,1,0.0
S0000556,U006895,web,desktop,BR,social,Shoes,5,115,5,5,0,1,0.0
S0000557,U004559,mobile,tablet,US,social,Home,5,69,5,5,0,1,0.0
S0000558,U006763,web,android,UK,affiliate,Apparel,3,49,3,3,0,1,0.0
S0000559,U005639,mobile,desktop,US,organic,Beauty,5,105,5,5,0,1,0.0
S0000560,U003775,web,ios,AU,affiliate,Groceries,4,66,4,4,0,1,0.0
S0000561,U004735,app,android,JP,social,Home,7,135,7,7,0,1,0.0
S0000562,U003836,web,desktop,JP,social,Accessories,5,107,5,5,0,1,0.0
S0000563,U007489,web,tablet,AU,email,Sports,9,207,9,9,0,1,0.0
S0000564,U003709,mobile,desktop,UK,social,Groceries,7,128,7,7,0,1,0.0
S0000565,U001552,web,tablet,DE,direct,Groceries,8,159,8,8,0,1,0.0
S0000566,U005731,mobile,desktop,FR,paid_search,Electronics,3,19,3,3,1,0,150.14
S0000567,U005783,mobile,desktop,US,paid_search,Home,3,60,3,3,1,0,299.56
S0000568,U001395,app,ios,UK,paid_search,Beauty,7,106,7,7,0,1,0.0
S0000569,U003882,web,ios,JP,email,Apparel,7,154,7,7,0,1,0.0
S0000570,U004471,app,android,JP,social,Home,9,137,9,9,0,1,0.0
S0000571,U002002,app,android,FR,paid_search,Apparel,4,80,4,4,0,1,0.0
S0000572,U001434,app,android,AU,email,Sports,10,178,10,10,0,1,0.0
S0000573,U005111,app,android,CA,email,Electronics,3,33,3,3,0,1,0.0
S0000574,U000336,mobile,desktop,UK,email,Beauty,5,107,5,5,0,1,0.0
S0000575,U005451,web,android,UK,paid_search,Shoes,5,91,5,5,0,1,0.0
S0000576,U007316,mobile,ios,DE,direct,Groceries,5,89,5,5,0,1,0.0
S0000577,U002467,web,tablet,DE,direct,Accessories,6,78,6,6,1,0,421.71
S0000578,U003445,mobile,desktop,US,affiliate,Groceries,5,92,5,5,0,1,0.0
S0000579,U005087,app,desktop,DE,affiliate,Groceries,7,107,7,7,0,1,0.0
S0000580,U006734,app,android,JP,affiliate,Shoes,4,77,4,4,1,0,377.43
S0000581,U004605,web,ios,IN,social,Beauty,6,105,6,6,0,1,0.0
S0000582,U007209,app,ios,UK,paid_search,Groceries,7,103,7,7,1,0,426.31
S0000583,U005212,web,ios,CA,paid_search,Home,7,117,7,7,1,0,449.54
S0000584,U001214,mobile,desktop,JP,direct,Beauty,3,66,3,3,0,1,0.0
S0000585,U007440,web,tablet,JP,social,Shoes,4,90,4,4,0,1,0.0
S0000586,U003200,web,ios,CA,social,Sports,8,96,8,8,0,1,0.0
S0000587,U006353,app,ios,DE,referral,Beauty,3,73,3,3,1,0,484.59
S0000588,U006799,web,desktop,US,affiliate,Accessories,5,118,5,5,0,1,0.0
S0000589,U005966,mobile,desktop,UK,direct,Electronics,10,156,10,10,0,1,0.0
S0000590,U006080,mobile,ios,BR,organic,Sports,8,127,8,8,1,0,94.38
S0000591,U006820,app,android,JP,social,Shoes,6,120,6,6,1,0,315.62
S0000592,U004086,web,android,BR,organic,Electronics,3,66,3,3,1,0,32.87
S0000593,U005762,web,android,CA,organic,Sports,8,130,8,8,1,0,74.76
S0000594,U001643,web,ios,CA,direct,Sports,7,154,7,7,1,0,418.47
S0000595,U003923,mobile,desktop,US,organic,Home,7,127,7,7,0,1,0.0
S0000596,U005587,app,desktop,JP,email,Groceries,5,108,5,5,0,1,0.0
S0000597,U001587,mobile,ios,US,paid_search,Sports,7,98,7,7,0,1,0.0
S0000598,U002316,mobile,ios,AU,social,Apparel,4,74,4,4,1,0,337.71
S0000599,U004055,web,android,JP,social,Sports,7,98,7,7,0,1,0.0
S0000600,U001668,app,android,IN,referral,Electronics,6,125,6,6,0,1,0.0
S0000601,U002215,app,android,FR,affiliate,Apparel,5,65,5,5,0,1,0.0
S0000602,U001686,web,desktop,FR,referral,Beauty,4,33,4,4,0,1,0.0
S0000603,U002794,mobile,desktop,FR,affiliate,Apparel,6,70,6,6,0,1,0.0
S0000604,U001332,mobile,ios,IN,organic,Electronics,6,97,6,6,1,0,431.87
S0000605,U005043,mobile,android,DE,affiliate,Shoes,5,79,5,5,0,1,0.0
S0000606,U000073,web,tablet,AU,referral,Sports,8,159,8,8,0,1,0.0
S0000607,U001864,web,desktop,CA,paid_search,Apparel,5,66,5,5,0,1,0.0
S0000608,U005877,web,android,DE,organic,Beauty,5,93,5,5,1,0,253.81
S0000609,U000635,web,android,AU,affiliate,Groceries,9,182,9,9,0,1,0.0
S0000610,U001733,app,android,BR,paid_search,Shoes,3,42,3,3,0,1,0.0
S0000611,U001840,app,tablet,BR,direct,Home,7,119,7,7,0,1,0.0
S0000612,U006546,web,android,JP,referral,Beauty,9,193,9,9,1,0,485.09
S0000613,U005523,app,android,CA,affiliate,Electronics,9,160,9,9,1,0,68.8
S0000614,U005828,app,ios,UK,affiliate,Sports,6,96,6,6,0,1,0.0
S0000615,U000976,mobile,desktop,UK,organic,Beauty,4,62,4,4,0,1,0.0
S0000616,U006009,app,desktop,BR,paid_search,Shoes,5,59,5,5,0,1,0.0
S0000617,U001903,mobile,desktop,AU,direct,Groceries,5,83,5,5,0,1,0.0
S0000618,U000344,mobile,android,BR,direct,Beauty,5,74,5,5,1,0,73.72
S0000619,U004966,web,ios,DE,organic,Accessories,6,72,6,6,0,1,0.0
S0000620,U003028,mobile,tablet,FR,direct,Apparel,8,184,8,8,0,1,0.0
S0000621,U001284,mobile,tablet,DE,referral,Sports,4,92,4,4,0,1,0.0
S0000622,U002602,app,desktop,US,paid_search,Apparel,5,97,5,5,1,0,139.71
S0000623,U002316,web,ios,UK,organic,Groceries,5,80,5,5,0,1,0.0
S0000624,U001923,mobile,ios,JP,social,Electronics,8,168,8,8,0,1,0.0
S0000625,U000949,mobile,desktop,AU,social,Groceries,7,117,7,7,0,1,0.0
S0000626,U004607,mobile,tablet,AU,email,Home,6,87,6,6,0,1,0.0
S0000627,U004690,app,desktop,IN,direct,Beauty,6,100,6,6,0,1,0.0
S0000628,U004249,mobile,ios,BR,paid_search,Sports,6,98,6,6,0,1,0.0
S0000629,U000296,app,tablet,UK,affiliate,Shoes,7,123,7,7,0,1,0.0
S0000630,U004133,web,ios,US,organic,Beauty,5,95,5,5,0,1,0.0
S0000631,U002165,app,tablet,JP,social,Sports,6,112,6,6,0,1,0.0
S0000632,U003705,app,tablet,US,affiliate,Electronics,7,135,7,7,1,0,496.52
S0000633,U002048,web,tablet,FR,direct,Sports,7,154,7,7,0,1,0.0
S0000634,U006511,app,android,JP,referral,Electronics,5,88,5,5,1,0,139.02
S0000635,U006201,web,desktop,BR,paid_search,Accessories,7,158,7,7,0,1,0.0
S0000636,U003568,app,android,DE,direct,Groceries,5,79,5,5,0,1,0.0
S0000637,U001726,app,ios,CA,direct,Home,5,82,5,5,0,1,0.0
S0000638,U005686,app,android,JP,organic,Shoes,4,56,4,4,0,1,0.0
S0000639,U005152,web,android,DE,affiliate,Groceries,4,113,4,4,0,1,0.0
S0000640,U000635,web,ios,UK,social,Accessories,5,72,5,5,0,1,0.0
S0000641,U005477,web,desktop,CA,affiliate,Accessories,5,37,5,5,0,1,0.0
S0000642,U007340,web,tablet,BR,email,Home,4,37,4,4,1,0,360.93
S0000643,U003091,app,android,JP,social,Accessories,5,73,5,5,1,0,330.93
S0000644,U004015,app,tablet,UK,referral,Beauty,6,166,6,6,0,1,0.0
S0000645,U003134,web,ios,US,email,Beauty,7,135,7,7,1,0,191.59
S0000646,U005257,mobile,android,US,social,Shoes,10,154,10,10,0,1,0.0
S0000647,U000460,app,android,US,organic,Sports,5,93,5,5,0,1,0.0
S0000648,U005444,mobile,desktop,US,paid_search,Accessories,4,72,4,4,0,1,0.0
S0000649,U005642,mobile,desktop,CA,social,Electronics,6,104,6,6,0,1,0.0
S0000650,U004843,web,desktop,CA,paid_search,Accessories,6,78,6,6,0,1,0.0
S0000651,U002286,app,tablet,AU,paid_search,Accessories,11,211,11,11,0,1,0.0
S0000652,U001700,app,android,BR,organic,Shoes,5,63,5,5,0,1,0.0
S0000653,U004808,mobile,desktop,FR,social,Apparel,7,119,7,7,1,0,261.86
S0000654,U006161,mobile,tablet,JP,referral,Beauty,5,96,5,5,0,1,0.0
S0000655,U003449,mobile,desktop,FR,paid_search,Home,6,87,6,6,0,1,0.0
S0000656,U006460,web,ios,DE,affiliate,Beauty,7,121,7,7,0,1,0.0
S0000657,U005933,web,android,BR,organic,Home,7,108,7,7,0,1,0.0
S0000658,U003276,mobile,tablet,FR,direct,Shoes,5,106,5,5,1,0,461.33
S0000659,U002968,app,tablet,US,organic,Accessories,4,57,4,4,1,0,311.02
S0000660,U003147,web,ios,FR,social,Beauty,7,101,7,7,0,1,0.0
S0000661,U005373,web,android,CA,paid_search,Groceries,6,103,6,6,0,1,0.0
S0000662,U006612,app,tablet,AU,referral,Beauty,12,166,12,12,0,1,0.0
S0000663,U000411,app,android,AU,email,Beauty,4,87,4,4,1,0,337.43
S0000664,U002924,web,android,JP,social,Groceries,11,153,11,11,0,1,0.0
S0000665,U001203,app,tablet,UK,direct,Apparel,11,162,11,11,0,1,0.0
S0000666,U003875,mobile,ios,DE,social,Home,5,68,5,5,1,0,423.05
S0000667,U000154,app,android,CA,social,Beauty,7,132,7,7,1,0,466.4
S0000668,U004569,mobile,android,AU,social,Home,6,95,6,6,0,1,0.0
